age,income,expenses,risk,timeline,goal,savings_rate,portfolio
34,51512,44469,4,8,0,0.1367254232023606,aggressive
35,142574,108503,3,11,1,0.23897063980809966,balanced
47,74930,11573,2,9,0,0.8455491792339517,conservative
45,60520,51625,3,3,0,0.1469762062128222,balanced
48,42954,34384,1,16,0,0.19951576104670113,conservative
50,143619,127804,3,28,0,0.11011774208147947,balanced
40,197949,102542,2,17,1,0.4819776811198844,conservative
62,143668,139453,2,24,0,0.029338474816939054,conservative
54,57795,84716,1,16,0,-0.4658015399255991,conservative
54,34385,73907,3,27,0,-1.1493965391885996,balanced
58,170422,126053,3,4,0,0.2603478424147117,conservative
40,137162,36954,1,1,0,0.7305813563523424,conservative
29,83677,56658,2,28,1,0.3228963753480646,conservative
49,107539,86187,4,24,0,0.19855122327713667,aggressive
47,38356,77800,4,28,1,-1.0283658358535823,aggressive
33,98652,36234,4,1,1,0.6327089161902445,balanced
56,91599,145811,3,23,1,-0.591840522276444,conservative
47,115261,62462,2,3,0,0.4580820919478401,conservative
44,181697,64708,1,29,0,0.6438686384475253,conservative
53,61295,24163,2,20,1,0.6057916632678032,conservative
41,122974,76176,3,27,0,0.38055198659879325,balanced
61,119857,68369,3,18,1,0.42957858114252817,conservative
31,123978,61604,2,7,1,0.5031053896659085,conservative
57,136878,148564,4,11,1,-0.08537529771036982,aggressive
47,38562,21750,4,8,1,0.4359732379025984,aggressive
60,192988,40947,1,16,0,0.7878261860841088,conservative
28,80862,81693,2,17,0,-0.010276767826667655,conservative
34,181021,30831,1,28,0,0.8296827439910287,conservative
58,130339,25621,3,4,0,0.803427983949547,conservative
62,153546,72428,2,21,0,0.5282977088299272,conservative
53,73263,73979,2,1,1,-0.009773009568267748,conservative
37,85954,76162,3,29,0,0.11392139981850757,balanced
44,104474,82746,1,24,1,0.20797518999942569,conservative
33,103546,134749,3,9,1,-0.3013443300562069,balanced
33,146921,40904,4,26,0,0.7215918759060992,aggressive
34,40618,16148,1,4,0,0.6024422669752326,conservative
46,119190,110314,2,27,0,0.07446933467572783,conservative
40,45814,42235,2,22,0,0.07812022525865456,conservative
53,120646,17448,3,25,0,0.8553785454967425,balanced
42,147238,51865,4,4,0,0.6477471848300032,balanced
63,90402,29608,3,26,0,0.672485122010575,conservative
29,38941,68605,2,3,0,-0.7617678025731235,conservative
27,118295,64586,3,18,1,0.4540259520689801,balanced
38,40545,28335,4,19,0,0.30114687384387717,aggressive
36,82524,75764,1,16,1,0.08191556395715185,conservative
37,114725,14712,1,19,0,0.8717629113096536,conservative
48,99049,119869,3,17,0,-0.21019899241789416,balanced
33,42051,72478,4,4,0,-0.7235737556776295,balanced
60,117633,109362,3,7,1,0.07031190227232154,conservative
28,85007,63512,4,28,1,0.25286152905054876,aggressive
25,63676,57286,4,28,0,0.10035178089075947,aggressive
22,76484,27656,3,21,0,0.6384080330526646,balanced
38,60435,57346,1,13,0,0.05111276578141805,conservative
53,168588,71360,3,19,1,0.5767195767195767,balanced
21,115208,43812,1,2,0,0.6197139087563364,conservative
47,113587,116652,1,8,1,-0.026983721728718955,conservative
51,120480,43247,1,16,1,0.6410441567065073,conservative
55,64660,118887,1,18,1,-0.8386483142592019,conservative
50,137452,38613,4,22,1,0.7190801152402293,aggressive
56,116288,132320,4,26,1,-0.13786461199779856,aggressive
63,130176,18170,2,15,1,0.8604197394296952,conservative
41,161133,69053,1,29,0,0.5714533956421093,conservative
47,90008,13909,1,17,1,0.8454692916185228,conservative
64,188035,101184,3,8,1,0.46188741457707344,conservative
46,62158,146836,2,15,1,-1.3623025193860807,conservative
41,58192,114198,4,15,0,-0.9624346989276876,aggressive
24,74956,37155,3,15,1,0.5043091947275735,balanced
59,127318,53489,1,18,0,0.5798787288521654,conservative
49,140392,17327,1,27,1,0.8765812866830018,conservative
63,180871,112058,2,16,0,0.38045347236428173,conservative
48,94917,36540,4,5,0,0.615032080659945,balanced
51,171862,141435,2,1,1,0.17704320908635998,conservative
29,137773,60146,4,1,0,0.5634413128842372,balanced
61,139751,67785,3,28,1,0.5149587480590478,conservative
59,78855,52561,3,9,1,0.3334474668695707,conservative
41,70234,121526,1,24,0,-0.7303015633453883,conservative
41,54765,134254,4,23,0,-1.4514562220396239,aggressive
34,79862,14862,3,10,0,0.8139039843730435,balanced
46,53049,23216,2,19,1,0.5623668683669815,conservative
30,156435,78456,3,6,0,0.4984754051203375,balanced
58,194805,124095,3,17,0,0.362978362978363,conservative
53,46842,144556,1,20,0,-2.086033901199778,conservative
33,118127,46461,2,4,0,0.6066860243636086,conservative
22,58734,43457,2,22,0,0.26010487962679196,conservative
44,158390,96071,1,19,0,0.39345286949933705,conservative
56,113474,73988,3,23,1,0.34797398523009676,conservative
29,172900,34771,2,29,1,0.7988953152111047,conservative
59,61798,113507,2,11,1,-0.8367422893944788,conservative
27,117812,88453,1,24,0,0.2492021186296812,conservative
56,47586,33061,2,3,0,0.30523683436304794,conservative
24,48364,66717,2,13,0,-0.3794764701017286,conservative
54,191916,105139,2,4,0,0.4521613622626566,conservative
43,175078,101154,2,24,0,0.4222346611224711,conservative
45,49533,120506,4,28,1,-1.4328427512971151,aggressive
52,168734,59520,4,10,0,0.6472554434790855,aggressive
63,144071,100371,4,11,0,0.303322667295986,aggressive
37,107224,61465,3,13,1,0.4267607998209356,balanced
34,143135,83594,1,7,0,0.41597792293988195,conservative
53,39102,110692,2,23,0,-1.830852641808603,conservative
46,146117,16130,3,27,1,0.8896090119561721,balanced
22,111571,13457,4,11,0,0.8793862204336252,aggressive
56,52268,100489,4,12,1,-0.9225721282620342,aggressive
44,197225,47115,2,15,0,0.7611104068956775,conservative
48,186843,136689,2,2,0,0.26842857372232304,conservative
22,175699,72998,4,9,0,0.5845280849634887,aggressive
53,125384,147150,1,27,0,-0.17359471702928603,conservative
46,100186,137382,3,27,1,-0.37126943884375063,balanced
59,153133,142566,4,26,0,0.06900537441309189,aggressive
46,76017,129229,4,22,1,-0.7000013154952182,aggressive
61,160094,13660,1,20,0,0.9146751283620873,conservative
24,49921,77854,3,18,1,-0.5595440796458404,balanced
55,144271,56659,1,4,1,0.6072738110916261,conservative
46,142395,29285,4,7,0,0.7943396888935707,balanced
25,160269,32628,3,16,0,0.796417273458997,balanced
30,91347,90522,2,16,1,0.00903149528720155,conservative
43,123848,33655,1,16,1,0.7282556036431755,conservative
25,124516,41174,4,12,0,0.6693276366089499,aggressive
50,136842,108081,1,12,0,0.21017670013592318,conservative
25,164024,31364,1,28,1,0.8087840803784812,conservative
53,180065,116727,2,21,0,0.3517507566712021,conservative
39,91369,66099,2,13,0,0.2765708281802362,conservative
54,98430,37890,2,7,1,0.6150563852483999,conservative
27,196025,115541,2,21,0,0.41058028312715217,conservative
51,125952,100296,2,1,0,0.20369664634146342,conservative
45,157010,64495,3,19,0,0.5892299853512515,balanced
45,60362,140919,1,18,0,-1.3345647924190716,conservative
21,45520,77860,1,19,0,-0.710456942003515,conservative
22,119981,80450,4,5,0,0.32947716721814285,balanced
34,95901,127376,1,3,1,-0.3282030427211395,conservative
55,124631,138387,1,25,0,-0.11037382352705186,conservative
49,65888,95333,4,5,1,-0.44689473045167555,balanced
62,101061,37618,1,28,1,0.6277693670159606,conservative
25,70376,89837,2,28,1,-0.2765289303171536,conservative
44,161920,68566,3,10,1,0.5765439723320158,balanced
32,115945,142479,4,7,1,-0.2288498857216784,balanced
40,80965,59189,2,25,0,0.26895572160810227,conservative
22,33714,87526,4,8,0,-1.5961321706116154,aggressive
59,129271,47482,2,4,0,0.6326941077271778,conservative
27,151063,62083,4,14,1,0.5890257707049377,aggressive
52,133072,22886,2,8,0,0.8280179151136227,conservative
34,35417,121428,2,3,1,-2.428523025665641,conservative
26,169983,116806,1,20,0,0.31283716606954814,conservative
38,36563,74804,2,19,1,-1.0458933894921094,conservative
25,58260,70822,4,11,1,-0.21561963611397186,aggressive
64,58060,27365,1,29,0,0.5286772304512574,conservative
45,158523,131259,1,22,1,0.17198766109649705,conservative
60,116601,64020,2,13,1,0.4509481050762858,conservative
38,199367,72806,1,3,0,0.6348141869015433,conservative
45,59675,147931,3,29,1,-1.4789442815249267,balanced
50,170031,149615,3,13,0,0.12007222212420088,balanced
26,61799,123630,1,13,0,-1.0005178077315167,conservative
45,52170,111668,4,12,1,-1.1404638681234427,aggressive
36,196955,140354,1,10,1,0.28738036607346856,conservative
42,65104,49386,2,14,0,0.24142909805849103,conservative
28,33884,146410,2,14,1,-3.320918427576437,conservative
59,149201,35583,3,8,1,0.7615096413562912,conservative
24,111398,25141,2,7,0,0.7743137219698738,conservative
64,93386,118425,1,21,1,-0.2681237016255113,conservative
34,152141,48481,3,24,0,0.6813416501797674,balanced
47,54984,42301,3,6,1,0.23066710315728212,balanced
23,182411,124113,3,2,1,0.3195969541310557,balanced
35,74497,59861,4,5,0,0.19646428715250278,balanced
36,47182,106254,2,28,1,-1.2520028824551737,conservative
32,91924,122532,4,4,1,-0.3329707149384274,balanced
37,60996,103971,4,26,0,-0.70455439700964,aggressive
57,109263,11828,1,20,1,0.8917474350878156,conservative
37,38467,129991,3,7,0,-2.379286141367926,balanced
37,62534,67467,4,5,0,-0.07888508651293696,balanced
23,82340,84788,1,12,0,-0.02973038620354627,conservative
35,71055,143496,3,23,1,-1.0195060164661178,balanced
51,154795,61852,3,28,1,0.6004263703607998,balanced
45,186894,137580,4,12,0,0.26386079809945745,aggressive
32,155709,142883,1,5,1,0.0823716034397498,conservative
61,40858,85288,2,6,0,-1.0874247393411327,conservative
64,119399,55633,1,14,1,0.534058074188226,conservative
46,82983,40904,4,14,0,0.5070797633250184,aggressive
40,189880,99121,4,9,0,0.47798082999789343,aggressive
46,89548,117796,3,19,1,-0.31545093134408364,balanced
35,185865,149253,3,13,1,0.19698168025179566,balanced
43,57451,36275,2,14,0,0.3685923656681346,conservative
55,67965,96297,2,21,0,-0.4168616199514456,conservative
61,83774,84969,2,26,1,-0.014264568959342994,conservative
37,166271,97189,4,18,0,0.41547834559243646,aggressive
59,145342,120048,4,6,0,0.1740309064138377,conservative
59,144693,91061,3,9,0,0.3706606401138963,conservative
49,76698,66759,1,17,1,0.12958616913087695,conservative
55,178718,11161,2,20,0,0.937549659239696,conservative
58,188441,95026,1,28,0,0.49572545252890826,conservative
34,39335,117163,3,22,1,-1.9785941273674845,balanced
64,78973,128862,4,5,0,-0.6317222341813025,conservative
53,144731,47113,1,11,0,0.6744788607831079,conservative
52,92177,18609,3,9,1,0.7981166668474782,balanced
49,55795,139501,4,21,1,-1.5002419571646204,aggressive
26,126639,64672,1,20,1,0.48932003569200644,conservative
64,191100,74638,2,29,0,0.6094296180010466,conservative
45,160189,41493,2,22,1,0.7409747236077383,conservative
59,41086,147828,2,9,0,-2.5980139220172322,conservative
57,199102,48910,2,27,1,0.7543470181113199,conservative
26,186046,125130,2,13,1,0.32742440041710114,conservative
47,68882,124811,1,15,0,-0.8119537760227635,conservative
28,192312,128754,1,3,1,0.33049419692998877,conservative
54,36168,59673,2,19,0,-0.6498838752488387,conservative
44,55710,51134,2,9,0,0.08213965176808473,conservative
55,55314,101163,4,17,1,-0.8288859963119645,aggressive
54,61533,77601,4,23,1,-0.26112817512554237,aggressive
36,36201,29003,1,4,1,0.19883428634568107,conservative
51,48646,102856,1,22,0,-1.114377338321753,conservative
43,196292,87051,2,10,1,0.5565229352189595,conservative
50,191452,127131,4,14,0,0.3359641058855483,aggressive
27,58441,55073,3,8,0,0.05763077291627453,balanced
52,107103,41250,3,5,0,0.6148567267023333,balanced
48,173424,86454,2,12,0,0.5014876833656241,conservative
32,57807,31042,3,24,1,0.4630062103205494,balanced
28,166969,52423,2,29,1,0.6860315387886374,conservative
58,140184,82229,2,8,0,0.4134209324887291,conservative
48,185295,131047,1,25,1,0.292765590005127,conservative
63,89320,121626,3,19,0,-0.36168831168831167,conservative
61,85623,127012,3,8,0,-0.4833864732606893,conservative
63,167334,43845,2,18,0,0.7379791315572448,conservative
35,147945,59507,2,11,0,0.5977762006150934,conservative
21,83506,122334,4,1,1,-0.46497257682082727,balanced
40,88851,17220,1,22,0,0.8061923895060269,conservative
45,95186,84313,3,19,0,0.11422898325383984,balanced
30,91269,114952,1,20,1,-0.25948569612902517,conservative
64,195620,104340,2,7,0,0.4666189551170637,conservative
49,131224,33264,3,26,1,0.7465097847954643,balanced
45,140105,51750,4,11,1,0.6306341672317191,aggressive
40,184911,48262,2,26,0,0.7389987615663752,conservative
38,94934,72180,4,13,0,0.2396823056017865,aggressive
36,132707,87962,3,20,0,0.3371713624752274,balanced
59,40360,96630,3,8,0,-1.3942021803766105,conservative
34,152247,38325,2,8,0,0.7482709018896924,conservative
47,63039,11227,2,4,0,0.8219039007598471,conservative
62,81586,23996,1,8,0,0.7058809109406026,conservative
55,70742,19255,1,7,1,0.7278137457238981,conservative
29,173404,136989,1,3,0,0.21000092270074508,conservative
27,73446,88588,2,11,1,-0.2061650736595594,conservative
28,191253,96721,1,5,1,0.4942772139521994,conservative
27,100684,77799,4,5,0,0.22729530014699456,balanced
48,128317,36266,1,28,1,0.7173718213486912,conservative
63,191833,90923,1,2,1,0.5260304535715962,conservative
50,80871,104151,2,18,1,-0.2878658604444115,conservative
26,85936,64040,4,28,1,0.2547942654999069,aggressive
27,107739,62100,3,21,1,0.4236070503717317,balanced
34,66878,98289,2,7,1,-0.4696761266784294,conservative
36,76734,123168,3,25,0,-0.6051294080850731,balanced
54,113975,87412,4,1,1,0.23305988155297214,balanced
24,184817,137491,2,1,0,0.25606951741452355,conservative
25,163683,94490,4,16,1,0.4227256343053341,aggressive
25,128099,71759,1,15,0,0.4398160797508177,conservative
57,72909,102293,4,11,0,-0.4030229464126514,aggressive
60,125137,36739,3,1,0,0.7064097748867242,conservative
50,184587,58547,1,18,0,0.6828216504954303,conservative
38,102681,105546,1,29,1,-0.027901948753907734,conservative
47,142467,59847,4,5,1,0.5799237718208428,balanced
64,199815,119616,3,16,1,0.40136626379400947,conservative
32,135699,124790,4,14,0,0.08039115984642481,aggressive
44,99413,128755,4,9,0,-0.295152545441743,aggressive
32,82817,10802,3,1,0,0.8695678423512081,balanced
48,171909,57662,1,29,1,0.6645783525004508,conservative
57,190536,117477,3,3,1,0.38343935004408614,conservative
22,153669,90829,2,14,1,0.4089308839128256,conservative
35,168907,55751,4,10,1,0.6699307903165648,aggressive
32,107224,88992,3,3,0,0.17003655897933298,balanced
40,141155,133349,2,18,1,0.055300910346781904,conservative
38,55123,86929,3,14,0,-0.5770005260961849,balanced
24,188433,54229,1,6,1,0.712210706192652,conservative
24,61638,138420,1,1,1,-1.2456925922320647,conservative
56,147196,107938,1,9,0,0.26670561700046197,conservative
23,53912,12455,1,22,1,0.7689753672651729,conservative
57,53337,57600,1,18,0,-0.07992575510433658,conservative
49,102686,41568,1,2,1,0.595193112985217,conservative
42,189980,36765,3,19,0,0.8064796294346773,balanced
58,92621,113042,3,6,0,-0.22047915699463405,conservative
62,128424,45194,4,17,1,0.6480875848751012,aggressive
41,186218,83810,4,11,0,0.5499360964031405,aggressive
59,189350,15539,1,6,1,0.9179350409294956,conservative
45,196908,139921,2,17,1,0.28940926727202554,conservative
46,148850,101787,2,2,1,0.31617735975814576,conservative
62,47396,132073,4,13,0,-1.7865853658536586,aggressive
41,114223,96846,3,25,0,0.15213223256261874,balanced
60,178748,114495,1,16,0,0.35946136460268086,conservative
64,170071,72180,1,28,0,0.5755890187039531,conservative
28,131579,143133,2,26,0,-0.08781036487585404,conservative
43,149806,56002,2,15,0,0.6261698463345927,conservative
47,185939,14938,3,1,0,0.9196618245768774,balanced
52,107929,44182,4,8,1,0.5906382899869359,aggressive
27,32149,92768,3,6,1,-1.8855640921957137,balanced
51,143824,76783,3,21,0,0.4661322171542997,balanced
45,196641,10237,3,18,0,0.947940663442517,balanced
27,138570,59581,4,24,0,0.5700295879338962,aggressive
63,171969,104567,4,12,0,0.3919427338648245,aggressive
62,33383,15956,2,14,1,0.5220321720636252,conservative
57,91640,81905,2,14,0,0.10623090353557399,conservative
23,116627,72344,2,2,0,0.37969766863590765,conservative
34,169349,73649,4,27,0,0.5651051969601237,aggressive
57,31860,129993,3,19,1,-3.0801318267419964,conservative
36,197348,30096,3,24,1,0.8474978211078906,balanced
59,109476,86018,1,10,1,0.2142752749461069,conservative
55,152338,44624,4,11,1,0.7070724310414999,aggressive
49,72246,114299,3,14,0,-0.5820806688259558,balanced
35,46142,124812,4,16,0,-1.7049542715963764,aggressive
24,128124,61959,1,20,0,0.5164137866441885,conservative
27,172709,16242,4,20,0,0.9059574197059794,aggressive
41,46414,31898,1,3,0,0.3127504632223036,conservative
56,136679,15102,1,6,0,0.8895075322470899,conservative
45,178860,17033,4,14,1,0.9047690931454769,aggressive
58,45656,46614,2,11,1,-0.020983003329244788,conservative
53,88946,92587,1,7,1,-0.04093494929507791,conservative
23,116396,128361,2,13,0,-0.10279562871576343,conservative
39,111110,147295,4,15,0,-0.3256682566825668,aggressive
56,122259,118635,3,5,0,0.029641989546781832,conservative
56,162434,70945,3,19,0,0.5632379920460002,conservative
42,144844,21838,2,17,1,0.8492308966888514,conservative
60,38802,134649,4,13,0,-2.470156177516623,aggressive
54,47313,24952,4,11,1,0.47261851922304654,aggressive
30,120980,10251,4,26,1,0.9152669862787237,aggressive
25,198017,139830,3,6,1,0.29384850795638756,balanced
54,113820,66237,3,16,0,0.4180548234053769,balanced
60,159844,58441,1,15,0,0.6343872775956557,conservative
47,34846,65507,2,27,0,-0.8799001320094129,conservative
44,135184,28697,1,4,1,0.7877189608237661,conservative
31,98976,67837,3,10,1,0.31461162301972195,balanced
34,185744,129016,4,18,1,0.305409596003101,aggressive
43,109845,112734,4,9,1,-0.026300696435886933,aggressive
58,39200,33191,4,28,0,0.1532908163265306,aggressive
45,179708,31986,2,29,0,0.8220112627150711,conservative
40,84690,14748,3,24,0,0.8258590152320227,balanced
25,65171,114296,2,9,0,-0.7537861932454619,conservative
31,109944,135939,2,14,0,-0.23643855053481772,conservative
35,87046,147963,4,12,0,-0.6998253796843048,aggressive
51,35477,86763,1,17,1,-1.445612650449587,conservative
56,193107,96624,2,10,0,0.4996349174291973,conservative
25,119559,102127,3,5,0,0.14580249082043176,balanced
37,156306,45668,1,15,0,0.7078295139022175,conservative
61,54067,60351,1,27,1,-0.11622616383376182,conservative
32,79294,114142,2,21,1,-0.43947839685222084,conservative
26,72152,121151,4,21,1,-0.679107994234394,aggressive
33,80469,52302,4,8,1,0.3500354173656936,aggressive
27,60090,72705,3,13,1,-0.20993509735396904,balanced
42,173817,80105,1,5,0,0.5391417410264818,conservative
21,71136,52079,2,5,0,0.26789529914529914,conservative
63,183774,98664,4,25,1,0.46312318391067286,aggressive
37,37551,115389,1,4,1,-2.0728609091635377,conservative
58,70920,98077,1,12,1,-0.38292442188381276,conservative
54,148901,78901,2,6,1,0.47011101335786865,conservative
36,175933,23603,3,11,1,0.8658409735524318,balanced
59,107460,72620,1,9,1,0.324213660897078,conservative
43,32855,148541,2,18,0,-3.5211078983411963,conservative
50,178202,131979,4,18,1,0.25938541654975816,aggressive
64,105871,75114,2,22,0,0.29051392732665227,conservative
33,117808,36658,2,10,0,0.6888326768980035,conservative
54,112247,123947,2,15,1,-0.10423441161010985,conservative
52,73291,81902,3,6,1,-0.1174905513637418,balanced
33,106437,122266,2,12,0,-0.14871708146603155,conservative
48,75894,39450,2,9,1,0.4801960629298759,conservative
23,180451,43801,3,3,1,0.7572692863990779,balanced
41,135054,89199,4,12,0,0.3395308543249367,aggressive
40,80922,125770,2,1,1,-0.5542126986480809,conservative
44,62279,47247,2,12,1,0.24136546829589428,conservative
23,45862,66383,4,24,1,-0.4474510487985696,aggressive
30,168999,141731,3,9,1,0.1613500671601607,balanced
61,34355,56982,2,1,1,-0.6586231989521176,conservative
53,176865,87455,1,22,0,0.5055268142368473,conservative
38,171719,95738,2,5,1,0.44247287720054274,conservative
51,33168,20160,2,29,0,0.3921852387843705,conservative
38,192637,85537,3,23,1,0.5559679604645006,balanced
63,128109,70933,4,10,0,0.44630744131950134,aggressive
27,190838,14458,3,20,1,0.9242394072459363,balanced
24,199296,10181,3,14,1,0.948915181438664,balanced
60,58206,89310,1,23,0,-0.5343778991856509,conservative
25,37961,59502,2,11,0,-0.56745080477332,conservative
51,77895,42217,4,14,0,0.45802683099043584,aggressive
54,90295,16637,3,14,1,0.8157483803089872,balanced
28,159584,33187,4,13,0,0.7920405554441547,aggressive
44,160504,117852,1,17,1,0.2657379255345661,conservative
53,138696,103769,4,10,0,0.25182413335640536,aggressive
64,75642,15140,1,21,1,0.7998466460432035,conservative
31,68742,103985,1,18,1,-0.5126851124494487,conservative
64,152909,81592,3,10,0,0.46640158525659053,conservative
31,72136,92465,3,7,1,-0.2818149051791061,balanced
42,172016,134336,3,22,1,0.21904939075434843,balanced
29,173140,102320,1,26,0,0.4090331523622502,conservative
60,39063,16521,4,28,1,0.5770678135319868,aggressive
63,182483,42742,1,3,0,0.765775442095976,conservative
30,57246,72536,1,20,0,-0.2670928973203368,conservative
49,181904,107010,3,1,0,0.4117226669012226,balanced
33,35610,90058,2,19,0,-1.5290087054198258,conservative
37,188841,60379,3,4,0,0.6802654084653227,balanced
44,148611,138755,1,28,1,0.06632079724919421,conservative
37,101864,138895,3,14,1,-0.36353373124950916,balanced
60,130776,13172,1,11,1,0.8992781550131522,conservative
62,102689,132458,2,21,0,-0.2898947306917002,conservative
49,132348,67158,1,4,0,0.49256505576208176,conservative
35,66759,89654,4,25,0,-0.34295001423029103,aggressive
58,141468,92443,1,11,0,0.34654480165125684,conservative
26,127297,123892,2,13,1,0.02674847011319984,conservative
51,165395,147079,2,17,0,0.11074095347501436,conservative
61,97205,84015,3,25,0,0.13569260840491745,conservative
46,164610,89625,2,20,0,0.45553125569527975,conservative
31,144053,72496,3,7,0,0.4967407829062914,balanced
64,147851,32108,4,4,1,0.7828354221479733,conservative
24,51510,25233,3,22,1,0.5101339545719278,balanced
29,179805,82791,4,13,1,0.5395511804454826,aggressive
36,107588,35779,4,27,1,0.6674443246458713,aggressive
26,141614,69287,1,9,0,0.5107334020647676,conservative
48,155886,64145,4,13,1,0.5885134008185469,aggressive
25,165092,63806,2,27,1,0.6135124657766579,conservative
51,141021,58778,4,12,1,0.5831968288410946,aggressive
31,66956,45295,4,9,0,0.3235109624230838,aggressive
27,123769,68256,1,17,0,0.44852103515419856,conservative
48,139202,126150,1,19,0,0.09376302064625508,conservative
30,94044,144308,1,5,0,-0.5344732252987963,conservative
38,198848,29025,1,10,0,0.8540342372063083,conservative
22,83964,55033,4,21,1,0.344564337096851,aggressive
61,80820,45074,2,26,1,0.4422915120019797,conservative
31,195485,79331,1,19,0,0.594183696958846,conservative
57,173915,122615,1,26,0,0.29497168156858233,conservative
57,142391,99476,4,15,1,0.3013884304485536,aggressive
42,48390,25498,4,12,1,0.47307294895639596,aggressive
39,46006,40352,2,9,0,0.12289701343303047,conservative
41,128697,146415,4,25,0,-0.1376722068113476,aggressive
48,61242,99324,3,29,0,-0.621828157147056,balanced
46,91934,145794,1,26,1,-0.5858550699414797,conservative
58,96377,142749,2,13,1,-0.48115214210859436,conservative
50,76029,36292,4,24,0,0.5226558286969446,aggressive
26,49628,41495,1,25,1,0.16387926170710082,conservative
59,135193,132775,3,8,1,0.017885541411167737,conservative
64,179665,81303,2,20,0,0.5474744663679626,conservative
44,192505,51669,4,17,0,0.7315965819069634,aggressive
31,177716,118117,1,22,0,0.33536091291723874,conservative
46,162991,116143,1,12,0,0.28742691314244345,conservative
49,66841,102346,3,23,1,-0.5311859487440344,balanced
64,74729,133204,4,3,1,-0.7824940786040225,conservative
36,92875,122541,4,29,0,-0.3194185733512786,aggressive
41,120173,55289,3,8,1,0.5399216130079136,balanced
26,146117,62760,3,25,0,0.5704811897315165,balanced
55,197794,91018,2,23,0,0.5398343731356866,conservative
41,113328,70384,3,16,1,0.3789354793166737,balanced
53,126035,146915,3,10,0,-0.16566826675129925,balanced
32,119403,35366,4,8,0,0.7038097870237766,aggressive
56,165714,99179,3,19,0,0.40150500259483207,conservative
61,176017,36788,3,11,1,0.790997460472568,conservative
40,178784,113796,2,8,0,0.36350008949346696,conservative
60,54159,106242,2,23,1,-0.9616684207610924,conservative
53,126519,46412,1,19,0,0.6331618175926146,conservative
45,162407,124738,3,27,0,0.23194197294451593,balanced
32,98236,122814,2,22,1,-0.25019341178386745,conservative
61,57218,85800,4,17,0,-0.4995281205215142,aggressive
35,165752,113013,4,27,0,0.318180172788262,aggressive
58,163881,30288,3,27,1,0.8151829681293133,conservative
27,122882,23226,2,12,0,0.8109894044693283,conservative
38,62059,140972,3,24,1,-1.2715802703878567,balanced
32,60040,25390,2,4,0,0.5771152564956695,conservative
47,196477,100661,3,18,1,0.4876703125556681,balanced
60,60540,115554,1,21,1,-0.9087215064420218,conservative
27,35073,136554,4,20,0,-2.893422290650928,aggressive
50,176619,12277,3,19,1,0.9304887922590435,balanced
40,34074,110253,2,1,0,-2.2356929036802256,conservative
25,67296,125007,3,11,1,-0.8575695435092725,balanced
53,114127,40895,3,8,1,0.6416711207689679,balanced
57,56582,10493,1,27,0,0.8145523311300413,conservative
24,91959,71773,3,14,0,0.21951086897421676,balanced
52,56078,117536,4,24,1,-1.095937800920147,aggressive
23,116684,116181,3,15,1,0.00431078811148058,balanced
55,32473,122925,3,12,0,-2.7854525297939827,balanced
35,46762,128371,4,12,0,-1.745199093280869,aggressive
63,46407,21198,4,14,0,0.5432154631844334,aggressive
46,33062,65442,4,10,0,-0.9793720888028552,aggressive
25,104638,117128,1,6,1,-0.1193639022152564,conservative
30,180834,129854,1,5,0,0.28191601136954336,conservative
26,162060,82976,3,11,1,0.4879921016907318,balanced
55,145692,28713,3,24,0,0.8029198583312742,balanced
22,88284,130246,3,17,1,-0.47530696388926647,balanced
46,59072,91087,4,3,1,-0.5419657367280607,balanced
29,44142,19402,4,11,1,0.5604639572289429,aggressive
25,65444,102349,4,17,1,-0.5639172422223581,aggressive
35,168541,109124,4,29,1,0.3525373647955097,aggressive
37,107850,39516,3,14,1,0.6336022253129346,balanced
54,180904,25094,4,9,1,0.861285543713793,aggressive
45,111570,23897,2,13,0,0.7858115980998476,conservative
62,94894,52082,4,9,1,0.45115602672455585,aggressive
44,126683,121615,2,1,0,0.040005367728898115,conservative
62,60154,123889,3,5,1,-1.0595305382850684,conservative
41,178667,84440,2,26,1,0.5273889414385421,conservative
64,114667,76809,1,20,1,0.3301560169883227,conservative
64,37607,103581,3,28,0,-1.7543010609726912,conservative
23,137760,29907,3,12,0,0.7829050522648083,balanced
25,111649,39677,3,10,0,0.6446273589552974,balanced
30,120560,143538,4,4,0,-0.19059389515593894,balanced
44,58343,72031,2,9,0,-0.23461254992029892,conservative
42,151565,145765,4,14,0,0.03826741002210273,aggressive
28,159396,115067,3,19,0,0.27810610052949886,balanced
45,161682,78284,4,7,1,0.5158149948664663,balanced
55,178597,17360,4,29,0,0.9027979193379508,aggressive
26,120101,37401,3,15,0,0.6885871058525741,balanced
52,73767,115197,1,6,1,-0.5616332506405303,conservative
30,154143,16568,2,26,0,0.8925153915520004,conservative
39,182538,38718,4,13,1,0.7878907405581304,aggressive
43,157276,94541,3,27,1,0.39888476309163506,balanced
21,67078,143098,2,12,1,-1.1333074927696114,conservative
35,65190,79736,3,11,0,-0.2231323822672189,balanced
33,72459,73753,1,17,1,-0.017858375081080336,conservative
35,68970,51431,4,23,1,0.25429897056691314,aggressive
56,116416,87605,1,20,0,0.24748316382627816,conservative
51,58655,92252,4,27,0,-0.5727900434745546,aggressive
45,104048,50460,1,4,1,0.5150315239120405,conservative
51,56065,63909,1,6,0,-0.1399090341567823,conservative
51,157295,93015,4,12,0,0.4086588893480403,aggressive
